amount,frequency,time_of_day,account_age
237.21221842059126,10.714233781814272,17.760402979037174,1058.8128539736722
93.55682060677285,11.741274836860589,10.33030307170825,409.2116735618892
212.18266168659898,4.170343832276304,14.66032177506685,470.5537826161154
390.53245786795344,9.14994233517274,12.731785001097869,994.4449765153859
294.2844609213928,19.4942697641316,14.066125470695013,471.9726126648533
446.1026174906075,5.833440035995093,8.602573041687762,910.6142572396305
2874.2355629452795,0.8098507531147122,2.952130515539457,13.52234792279145
312.94483804984503,8.169043025300663,21.1203850332891,901.5540830859057
422.4961006115533,6.7553988478306595,6.003632611492089,125.47962626599814
359.48994573926757,19.32505642411542,11.461098335200834,856.296294440968
75.66746194081396,10.928955387398158,16.608435259570356,420.09500130994616
251.38630110252097,3.6447373255682147,6.953877205514544,233.67286746606925
275.9349772403221,17.02934361698465,8.993988326568028,543.223677972126
263.67870525850856,2.4382948188859617,17.354741496072393,566.8346349320719
165.8217027362133,19.37540568992424,17.16532456808272,34.17306932291432
155.70101361254987,9.22257071238599,12.966341174396023,899.8849385966801
164.03443072740006,4.001141633871612,14.770323243648352,369.97494214229073
475.26510559224465,13.169044801341036,11.001568398532802,782.745829964188
192.28886203846375,9.180057430781943,16.329154902838848,828.9212870966501
,13.870469467888583,8.307840337889656,129.74518702696034
,16.944427504625672,17.252435643719224,714.5841834226178
9725.225398131299,0.8149924522144953,4.084389929468914,15.996505755286583
469.0465722691314,4.097671401700229,20.36728345896031,670.7962381807953
453.0377603019367,16.26617212264081,8.210004690243956,441.58263100925103
114.42130497229081,5.66169396915801,17.21756139782832,79.063665704373
451.8633761463575,7.20909941129777,12.483154281205275,62.82821891482932
4171.051160636676,0.8528699589511712,3.5136914964479344,28.288007847441023
,15.980499521812675,17.094754048900946,174.4423460477888
118.09985682849351,16.86399690819367,8.554661589874412,97.37474548901866
379.72600830149435,13.101144031640121,8.031110620079563,942.6518883108984
347.1860059824057,16.598639328683674,16.0280535766773,393.2159845646141
113.90197155503105,12.855971225050666,17.365624011397315,508.8228348982403
144.28705813673093,6.041196613553872,11.46958467067613,894.7456456462038
69.79873507394163,17.161705098981617,19.857624726045355,662.1576459512273
,7.8666718022765405,19.22224498560888,31.367913186043506
49.25627472849082,14.732017292537288,11.373061834264552,1059.7118110624642
96.94537645206418,12.420409169204426,6.779117574398876,820.9073290110005
190.29096813802138,6.860897348300196,18.44775954513499,877.8129795477383
32.16137156616365,13.36849587586813,20.2386140218058,931.8260269912788
324.0763178992127,15.682656973636503,20.637359199950048,684.871710513787
143.96946524604604,19.191512361723827,20.608663470237694,919.5349240691919
124.15014262928055,9.031844100984713,13.836573887811852,806.940314404907
375.4095535383037,17.04003418043672,7.586337796441983,77.01502362314007
435.4535276501065,13.01543516223936,7.461211749336913,768.9644595797402
347.0640039273985,7.780833528251094,16.825875736840104,661.0851146445406
278.8795567896272,15.325276168338895,7.687734839376571,558.7889246755942
498.98771416133536,13.478365206016583,12.979936421714518,552.3282880237867
65.48664246197006,14.648292332068076,19.754325525641704,367.039255025496
351.5377130876813,12.242246083820184,16.37173550092554,1075.2138175419568
276.3409019458544,3.7922914821759837,6.6233255415754275,108.88977617912684
124.97462010917224,10.236479219083558,6.912038200830944,76.69689790891084
,14.96359110050299,20.978825026664083,123.419288431762
410.8272353020216,13.058754191824887,16.874130918322297,572.8582701819114
56.812303778987406,13.67703440668944,17.60522225177405,88.7417689909015
112.85374061683703,4.64026596896169,18.403752622384896,997.4567642410266
149.69663265998508,6.99691953150365,17.152386656068792,168.78865731722482
55.90063623576531,2.8341549337133753,20.36696469509979,232.75660240634198
29.26294852213848,16.947431354764042,11.427850578781381,956.0613448350674
150.64868525570725,8.783750014143859,18.30497813055559,287.4792004658609
57.859335863128095,3.8736897459637567,18.701089662528634,960.4671068071974
107.37068395174448,10.86833133057481,16.82373999232967,354.93116646279583
359.5412970834307,13.021525696223417,7.919247067695517,468.79889198351407
445.4865591357988,6.145320232702479,11.088633787112318,996.4482828089432
242.34517625278934,3.2994750092186678,12.131445855156027,520.6584624859133
212.18470201582562,16.303170817873603,15.37293430744391,467.673047558237
66.77583916731356,15.668237049889816,9.62035888005098,409.7352510533865
350.40127071866914,16.200066153509947,15.17701248042736,286.35890373163465
239.64371457712187,12.898452107000212,8.239798027548206,462.0858617527093
6547.777617254556,1.6222258562611171,3.3203706059991704,2.1695746704938768
128.50762254122134,13.63471316604391,17.209783942311226,185.09450874127594
360.9984601507143,11.113545643077634,8.171933649598417,1027.7489030469314
214.6145801346149,4.85002004857152,19.399560313900395,490.89694201922623
43.1301561601853,16.68850807965267,19.91513415762614,230.11732207031358
232.82252926059095,12.038057217875407,15.717190668689055,334.828887210594
184.27963106782508,14.322227370214936,9.456503046289155,164.68442135480328
7498.264035305022,1.977698018772055,2.037026358056744,8.512019178997068
23.00077989817166,15.545388259801356,13.741763501828983,242.54377092917477
364.92602039308315,10.302864778954651,11.760958430891616,155.19847031379743
492.0026733790727,9.413164594331011,7.4882785482028,483.5762101140661
392.1269845577414,14.745429584743327,10.76575037424338,713.2823605242149
399.4566788874654,14.18504221969298,18.09907574570849,572.205755224711
467.2255323583433,17.499780954991746,15.960751847396507,594.2466457796077
401.3699539107416,16.977265497655235,11.784643004207306,627.1396226650993
410.36531476514716,6.084260857831458,10.328948103807862,728.0393170393043
304.7897918717023,3.6058212749021203,12.160928891503387,465.5075060808557
495.9868761611881,8.661002030492632,13.218081116765463,456.1653656016499
300.2516610107475,13.530704604174634,13.973328452707795,962.2618504943101
160.57208281388043,15.426557631450999,7.303155406258547,613.2111471962406
350.034737788879,1.9496015445338961,7.090985916247403,408.0912584351027
333.0834218808335,16.218633307663932,6.270604798745717,1036.1588354238756
252.79074494103725,19.37367022986678,8.450312001343299,352.91672635405376
66.27004412220973,19.306485576864176,13.050638134788697,628.3989583972115
315.8766179978561,13.08313943611084,18.838428551221188,464.4073621709028
62.86679922671918,8.523438980586644,6.4456358531371905,961.2339037693722
35.46592898922148,11.622126413985441,18.190238310039746,322.560859939608
194.03564679357257,9.977373745123758,9.34129496791344,841.7296994216974
190.57790842464297,5.449864047600348,6.117648712870832,534.2082042776619
363.81475971934117,8.507950651973797,7.3474081788335734,290.7118647468381
200.20326384119574,1.2224256038871772,6.953393557650299,99.11773270840608
382.9495531511474,5.18847408066296,21.930322826789588,975.5257869576473
190.76768338918848,19.317489913312055,16.92064766027451,212.837277721026
435.6135728128355,1.749731124927087,8.539788213988952,105.13581785103773
447.12149758071484,7.5351960445960255,10.114437617745534,295.1248539086695
124.46779801445587,12.590140924510228,17.850617297066016,490.5455825530757
120.05636324059117,10.13691278545717,18.743048984375637,1022.0947935684441
149.57184224495913,9.952190079723477,20.694360673304928,864.0654309147166
294.24224184052747,17.671930886435156,16.092326722761932,997.109126718745
204.30596333742238,7.108418323709757,9.825062145200475,113.6130099030945
7545.354882030768,1.8917393483268987,3.113706381887388,16.903627165515438
463.5285713243204,4.071757288502276,21.28717106300908,484.0289831000969
236.71309497810716,7.947934216966055,17.499489812195236,212.20655470287758
337.1207589261565,16.25340776166551,12.546921399335817,559.4831539643352
54.69099049385828,15.36805866505336,15.58975560067465,92.02328982359312
428.6486957510938,6.028065511581789,12.908913521724436,135.9634808823796
335.11586686294737,17.308491859183295,14.661990734519012,389.1313022826943
77.07395873371556,10.763234819928586,15.971365969088112,175.37570786901503
133.37332495442843,11.275081344725344,8.153220273665724,415.1743786027206
249.0484815239176,7.500044796408287,12.88228371354922,969.028931311097
188.17850516585406,4.560826937854062,16.640895824106096,708.833642487821
82.0660056552286,19.60064118832137,12.570922128164526,1009.8406447761411
311.35635433904463,16.308575987696138,17.337336732285202,468.62268154888926
347.8378348772602,11.293458321083701,6.349547391779229,554.8121333461778
28.300612487115064,6.332981094803512,7.268484554099068,444.747934282722
2844.1091712096086,1.9920244987818454,1.6468903351710884,25.723623484823044
390.45924878486505,16.478749089489796,13.286318483967053,88.9289923289636
98.04472334641856,4.627605116361226,18.35443244185341,231.36770127394152
2664.3100624814915,1.386877522666468,3.088472930942954,18.10214204621751
193.52465823520762,5.972407990982213,15.151934052537484,720.3936560928804
126.39622921270005,14.198178218980829,8.727400185306273,989.4667327343451
311.7665480455861,13.702880287735367,11.649646223014232,107.83562194285001
114.62056949222924,4.453798477129876,9.787527613661327,64.07410005370582
89.83786926990055,17.600273275860555,21.3271337588182,636.2301758773921
294.4882916362413,15.459150546412449,6.636983031132061,199.75555228154332
159.7460655902053,1.746118870591394,12.501315695420285,967.8928649997754
330.71049499775626,14.656052739217074,9.653300037897774,1028.6554153790266
47.17303077324532,2.3637403183037478,12.296885377701049,531.2965644579806
332.87273153597414,4.888922072088395,17.137277785072627,233.52748816606936
176.12459761386333,3.1087999150561405,15.906763765853388,766.9026418789205
78.42911483059332,14.440543000625627,15.53828239279835,54.54514915303689
,7.74356855666319,9.60257638745491,478.2548031285757
470.82470633292803,16.096987295303613,16.81060643531317,1009.5790889450997
51.82133735853549,15.963432631316806,21.164475167507675,473.3434488997378
118.76635934714523,4.536582057313611,19.183962430079653,312.8507921973383
289.59877585302655,8.08932975002529,12.578309383679793,673.2653225925676
60.22976671543284,10.78510753448474,18.02277308050084,272.92690246604013
41.77826129665449,3.287363996992691,20.279505503232187,209.80779108498714
485.25690259256254,7.496200284004316,13.365264810284241,710.8149705881514
186.46683966104436,4.243458902937124,11.639696751093618,895.1179593405366
478.11399638692484,14.92700203722984,17.510210489197124,375.5267134963455
149.05019384137498,16.621417849512042,19.383075079517916,297.5194849037576
61.0137281982415,12.006974866576819,21.56109177039579,982.9215161683071
305.70895663226287,5.230845503338614,21.808223393046745,389.1201674549347
260.2661782630072,9.122304070491687,6.0177935071389985,333.1785968714838
202.6178850867126,12.368792201657417,16.255448449580122,1080.0198895855374
368.1250628497857,1.4483043282650534,20.731062412457913,340.12422457140474
172.1400321777981,9.814696159434323,16.005282719271264,431.87612825028185
339.22744436337695,17.245573830778767,13.504651960290463,249.26998596642835
87.71650159360611,18.789331807909605,8.944716352803416,582.014978037412
15.955692598010007,5.3272449859609825,20.512671366640348,730.7166554328909
321.96814426193157,11.960290241521305,10.314080140274925,394.16023565708383
33.62389904167245,14.397643765840703,14.094812802342302,438.46425574218546
217.63174428789378,14.775115449683256,6.394310474181163,982.2160059530596
286.9152599587124,12.824522027727676,18.530582894779155,363.1795288260366
12.705837390565176,4.8927442088635384,15.507869236937555,209.8351431758926
461.21252248251244,4.091295132362752,14.18848730511169,877.2547774018802
3769.9025584534693,1.3603889608173365,2.789050628677172,18.547947044877372
8901.401303565806,1.7594437700275167,4.847196878379392,18.574435071903853
127.19825106580355,5.9599219984621135,8.301887461493276,1079.5832019168072
54.875215930050736,17.440619419269336,20.35835709314538,647.4200274108572
118.39262649160509,11.428314636469763,8.64799639461849,296.7643382884981
133.69410272857016,8.365327303657294,14.169126539656057,774.997181978739
29.653503792116418,5.588511931863835,17.086542576396283,1031.7815991332113
344.796794193202,4.805358339484892,21.418963018992784,548.0611423060964
276.7996580008163,6.263237962193597,13.14122175978498,498.03062369174086
320.66279451880956,2.339346967219748,13.133208797232259,133.11194850138781
458.274491523369,19.871845293036316,12.037810828746412,420.46915060272613
393.36888718855397,4.22484014296154,11.754808979569084,385.8623188388132
440.2074170180841,1.9426730934379115,10.57816067933303,627.8439527616449
43.00179471969813,6.848120801934167,11.31476035298772,626.2834164157615
147.67196290019285,17.407402927776356,11.677309688690602,438.5436279782437
376.2607596855407,14.053366063561612,14.0092690788933,767.9155254969346
183.17647585833188,6.822805892813586,11.455391578287816,813.3295516701639
320.2197140639013,11.648371988628359,17.68398703247314,1028.4174486050465
341.4692892409175,6.837111923404147,12.230236474669976,309.5716635438695
448.0073656949692,14.446705655083022,13.371737603866782,1094.1557733747645
209.3849007542066,13.687451240459906,19.73316702206173,723.0895617019505
360.8263921352248,10.453257190775942,15.615127752603504,235.37418352349158
159.0786990501735,7.5995231989180105,20.17737774101626,171.0812490041518
321.72690870703406,1.9618269731124083,18.315702692750083,190.08081294542671
199.50031968726333,13.214756291115446,18.999581136706745,211.91659721611444
90.12669756666115,7.998597062092675,9.590127676796728,488.9969619323302
95.89844175525323,5.743710102064373,6.780261101010247,576.8077394389984
3109.22023290643,0.5792803843248238,3.9890118610430387,19.752012876069106
367.5070273856514,3.0040002991759813,8.095579887906785,838.8889583835454
62.230584850915456,13.082866209707506,7.088597025466715,1003.2124665955656
94.12285006566871,14.477095740979582,13.824774407188531,1039.2191963245104
,10.865266844823898,16.63582727857354,39.91545966190667
184.80913007985873,9.725557674342204,10.048421454724052,640.0027228700211
194.18525972142697,4.123705052498696,10.287956270150048,139.63764410580478
343.4446580166094,1.0378505691623352,17.87791899343651,791.1579669471045
259.6168427933969,2.17436075309523,9.15492771148906,132.37403209474132
355.73183453268734,12.804556531942593,9.143791471299378,567.0405857445786
297.25261768823066,19.641730904044618,21.25444607011352,353.23166324256914
78.02531459821097,16.628161093299738,15.200969175341035,513.4661571959707
456.3543204019828,17.22527737215302,17.75373281136856,851.6191122754808
141.92918316519666,19.064681446895424,18.0292023353069,120.95364576978062
232.35687527798322,13.670100434807503,19.814905244630154,481.35571720985655
7837.4273091779305,1.8786385859262558,0.0897893187507548,10.664010475971102
322.8777143554019,17.926255164679787,6.918269499012377,1065.236950474015
345.2741829909569,5.281021669073467,16.55076739331196,165.04391606999945
429.6800221822779,18.3524520039485,15.57700789148416,581.8891047743847
201.62995295936275,9.214578301663598,14.072046784877372,216.14785152309324
25.279736180029488,8.302745731958563,10.03476603992848,612.1449107418097
484.4147796782137,12.709709232588757,6.614414037221513,734.9251789426039
8448.77398368598,0.5438571608688499,2.625704258848148,14.472900168738136
15.939179575507705,6.963683453785519,7.71246614737661,166.52029754314177
45.653873118454825,8.324726190001524,11.599005657131425,618.6296428985003
424.79202595823625,18.83116100606894,19.820633967440052,344.97676887065086
186.0243510058852,2.6793139927058554,18.95965989893556,657.0829377163777
297.4381469559823,6.96363443772694,21.609630706506437,421.0356513651991
404.7783749455261,19.954937650640975,13.095025645376705,1063.7614496004721
35.19864860728267,1.2169416856273991,9.295680574031387,911.7400765907578
167.18223183615055,13.048700627619,9.844785975205868,463.88939364273995
449.08473696251167,10.598928697956126,14.40752491769429,151.03303121200616
19.404215643297775,13.606948284355592,16.788697179200394,212.40618235954514
432.07129821808365,12.643120875193699,19.6253024002758,871.6267976979038
335.13331228818816,15.331034493593432,21.258121725275032,207.80194067170967
361.62290517250636,4.73196510156833,16.25737765731455,108.9976483079425
,7.734074027068043,9.276838544899352,895.5605430844836
296.31401284231913,9.790836496242477,9.361715086597629,237.50512361296276
194.4670497702443,1.3632057941655167,14.34203234357986,930.276424108494
399.93840802368953,2.347712106541695,12.267879208996451,237.61404895322022
407.17113208309814,10.060025898038525,20.345194535504163,804.4283923732474
447.40913842771766,2.0380539800184736,8.58711285238379,85.74974502934845
304.54635575417234,2.2419569937233197,16.875155469333524,697.5770432020466
259.0966679889772,17.707274097891005,16.708292668013357,442.20826271065465
481.5991745216345,16.562206763371464,11.483694806846515,526.6889431473442
211.09444522493413,17.914085050087312,12.524448550498603,170.27065499476817
98.76318127199336,5.872798159318553,8.328247724597746,870.3282434751802
99.14478394268285,15.416748821389177,8.376108506298893,221.32854712243912
498.2036188678035,4.704528798105495,10.851516541508008,582.1950183134861
5284.038570786852,1.344388098677911,4.488979031960129,13.795660403659786
15.405319570037134,2.056504911928752,21.86598948737965,350.81132895551224
387.0515372640491,10.364427104501486,14.708117392244013,608.8109164409104
27.90933724556649,5.1962028762971695,8.3363363087514,698.7760531401968
457.4878707526709,13.392260931363976,13.638659031685659,615.1236011449273
495.126386551089,12.4365451892875,20.132377622819583,936.8870880712908
448.8063819631382,12.509805739601116,16.949027982805518,976.3582336655674
167.81879113575735,3.001933522766273,11.006712768461162,875.75330824487
409.5760999428687,17.678771484888777,15.650401921967152,520.6165231125677
122.111101090895,6.26118526017837,20.246149133684256,238.71889670737644
30.370700934692128,15.48374986551824,21.598468364963757,445.75091504000585
387.4996347258187,16.92025912218427,12.035228519322219,225.5123031332305
,4.901325835429196,9.160894490855652,965.338878134949
439.61516201325725,5.595972588144894,7.557870300659538,277.38848161272205
59.696205940116094,2.9185840295374605,13.333815670820899,805.9751419843074
61.41578742490569,16.606378895113192,9.63970565909664,961.8842652273282
99.23777868746265,16.257039367198907,7.321154528564435,258.51153339888504
267.13065149979656,18.096833568058177,20.331039108265863,612.4650221896773
,13.530613651375216,16.77471566258292,949.6183947429015
6258.43491078533,0.8178139654278818,3.8566157160842502,23.856633855935485
387.2968410183193,5.162307372935298,8.29551131228832,402.94864841353854
333.4967145916883,12.550199067723371,16.756010996707115,611.223408965099
123.22665032815499,7.299729282276681,9.265402578492164,847.1035647795725
162.38133764067447,11.23533416110157,9.499422222504627,289.2924019310995
186.87720950061313,3.5025855430027777,7.095051347882018,1018.8607558201242
332.85388041400205,13.324140178607495,21.274661710065104,303.807335205794
486.7751718286983,6.724039954440007,11.837159523324779,159.26109964427994
448.3305911781048,16.518809863607085,15.55886788117472,253.94412946548235
154.76794096393593,7.824966192671116,7.926050392088541,299.97084721890775
297.55214783023075,8.026451863756357,13.607611443723739,371.4602004759915
181.94835615051855,6.965367630169704,8.86450619906534,315.7258684555779
218.82883809562674,4.04694271627512,21.162978833028475,515.9774138867749
404.90344605763437,3.120266999187702,11.026593021391554,592.1198953348361
3875.8720542653596,0.8314215730113586,4.9051474455753805,16.3949119943658
266.95123197051424,19.05872424093062,7.104590990581999,1050.021490957677
21.95638296270363,7.583959191101647,14.45850566382841,51.663252204519196
351.05460037073675,9.178120796098813,13.227831615703101,736.6172175620762
72.57960698126507,10.258041727900965,6.425733857242946,578.0182388252075
76.3235003160659,1.974583130643096,13.983487107532689,365.30583051030317
190.20208192987192,15.323493571488347,6.62410273220509,738.51557059231
42.19723331989266,4.32921367001072,20.199503043406118,705.0922768515507
2806.0227516766104,0.1421853446769156,3.3470603212682173,22.83659959813637
67.01953496388329,1.4744615802239425,6.899422487358056,957.5804938536079
44.01768294558575,5.1554862061480815,6.636754037370441,370.9929433112871
325.51308423515405,4.972128100430075,8.783419294453418,510.99553022756237
360.91383036936486,7.198824442781789,17.06629443157309,269.18023752640465
236.12395766611974,1.2054105890687303,15.536697527642355,966.3526195284325
117.88976895540756,11.340825356160256,6.25645050328197,202.72529161438942
347.31717424959066,1.9817057115012608,17.649862997378662,487.36201038881825
344.79153386192644,2.013611942789056,8.010295878597024,153.8314695119179
268.2503173167093,9.487576017911886,16.493132277238285,30.840829314278007
354.21720115368356,14.35004168862481,6.9831406420926,133.70621650002448
69.0777740308666,2.9260850535100236,15.609331151794176,654.9078218544896
376.32859628636305,4.7208285985511305,6.569443692903622,637.2493848267918
,1.100956037698573,21.34194997104656,727.4760861524699
185.64820698669357,19.714803466676628,18.29730129461123,617.5736762012648
115.44891728844638,18.27433001701813,18.776893410089585,762.845307054763
294.1920558397843,18.83206588598948,7.258027375836129,905.2185541057233
279.9201115984783,12.527902769631291,15.765808125090512,543.3245873855034
3999.6718499159642,0.6474890579770658,3.7110050456056625,12.25585934906523
285.02582680905317,10.943262992700085,20.86175279752905,630.3800130393504
497.12828699837206,11.57891330763557,20.03392748259661,371.37101764891776
132.3373243410011,13.80637846211706,8.90908244539742,286.9252178804997
202.29810263709135,19.83523012972019,14.198285131713705,1035.1194381672292
403.2952217998981,16.3073273019035,6.271506069047463,254.72212666851524
82.25173808607913,12.446539397365168,6.113469004389936,806.2470926053545
469.10933328522077,4.884519076821189,8.077712214686096,832.2782724514088
28.07460420372107,16.61110105649896,16.396608748228793,209.04577394157724
98.90336319400069,1.0002210603519566,7.971959330120823,70.24049952439884
108.07361967995695,2.2647298303702343,8.1509348379128,1071.85271865889
221.65305913463672,1.4146445387343005,10.756595268501224,611.7536941393563
143.58576035943153,6.688284100401617,18.720184590855524,562.7108013317663
92.13341598127566,2.8034407996117245,21.46774764056173,765.5053076917677
216.41154611409527,8.972920273329397,11.899602487533535,915.626231094632
320.40432771481215,15.330716933959534,17.90248299683443,773.4451319196227
