total_spend,num_orders,avg_order_value,days_since_last_order,num_support_tickets,segment,PCA1,PCA2,segment_name
7557.861855309373,86,341.11275280931943,14,1,0,2.8547166714003027,0.4515519101081415,High Value Active Customers
17111.60232746094,31,378.6005864908316,12,0,0,2.9764106383760693,0.003998324478781215,High Value Active Customers
1008.6818562439896,17,88.86165845480309,359,3,2,-1.8942379898287123,1.3046631066205223,At Risk Customers
1934.43100419964,27,93.08620915380334,11,4,1,-0.30244307163309275,0.3368151709573991,Regular Engaged Customers
638.5217358679829,7,49.945809365048,122,0,3,-0.9856219307059481,-1.1672769778922416,Low Value Inactive Customers
3203.429482436557,11,64.97039679569578,12,0,1,-0.14529268987094385,-1.4746713620574639,Regular Engaged Customers
2878.558052113915,17,115.1945433575858,362,1,2,-1.3691566472801788,0.6267470001229525,At Risk Customers
8331.617157060953,41,319.48612368296347,12,2,0,1.8199351885783992,0.43460993205129983,High Value Active Customers
12387.765407282955,90,180.69218493209436,8,1,0,2.7426777622133836,0.2625464742752724,High Value Active Customers
1073.9954018849216,18,53.2241828910369,331,2,2,-1.7886477362441977,0.6941920094771947,At Risk Customers
199.89052229213297,7,57.16912214527416,170,1,3,-1.3107938382052147,-0.5439174851356212,Low Value Inactive Customers
798.0506658327947,2,28.05248431289733,72,0,3,-0.9636274428162276,-1.4763024623585852,Low Value Inactive Customers
385.085509360774,8,31.03070273005428,119,0,3,-1.0598631284495559,-1.2270318100745035,Low Value Inactive Customers
2599.504016661067,12,106.7033560735062,156,3,2,-0.9442085583152998,0.48056476211930976,At Risk Customers
959.55446033649,4,40.85184190616556,170,1,3,-1.3668369716340178,-0.5802798849538047,Low Value Inactive Customers
1479.648432970065,15,100.83394493459774,187,7,2,-1.623704132929872,2.2397514306650246,At Risk Customers
2019.3817077391316,12,119.08173183963574,253,2,2,-1.2185303390034017,0.49676953809284535,At Risk Customers
4328.536711830968,14,77.11474365001848,9,3,1,-0.2696326809161548,-0.14627406153237318,Regular Engaged Customers
993.5351550991634,3,36.17158989019477,167,1,3,-1.391719565156616,-0.6122178429083417,Low Value Inactive Customers
2637.435048903686,9,66.8805647192087,239,2,2,-1.3868035276751889,0.30722074898012824,At Risk Customers
362.996407415708,2,37.97398968158568,166,0,3,-1.3421176141509843,-1.0596016430466115,Low Value Inactive Customers
2896.856866629855,20,125.24277626155724,13,1,1,0.14158548708280827,-0.8429507156363174,Regular Engaged Customers
1787.3333747831489,15,86.12912057037742,133,3,1,-0.9597413021661417,0.32555972188571497,Regular Engaged Customers
10495.427649405376,71,191.75789828197983,13,0,0,2.3217096193797944,-0.3456937861688548,High Value Active Customers
401.68724263378544,6,31.15039489658212,91,1,3,-1.1051472176523247,-0.95209963800493,Low Value Inactive Customers
425.6677838846248,5,52.88719547265693,145,1,3,-1.2466502640309964,-0.6721877473622546,Low Value Inactive Customers
7656.660191105734,54,289.2664804207569,13,1,0,2.000875032993661,0.041384373746826277,High Value Active Customers
10830.15934534223,89,465.26630090305713,4,0,0,3.932133988649428,0.44843662232026527,High Value Active Customers
658.8357107305881,5,49.61904527814077,106,0,3,-0.9608654794815897,-1.2548002281424928,Low Value Inactive Customers
6797.980510005242,96,313.76940149300924,12,1,0,2.8714843820338216,0.4360310472047005,High Value Active Customers
1282.2684855341204,8,84.3750167824069,147,3,2,-1.2142182907623948,0.3003691987685265,At Risk Customers
4448.510469061803,13,117.14246695306144,6,0,1,0.2664092092507515,-1.3084250638514838,Regular Engaged Customers
19308.928655038813,62,417.715779986585,14,1,0,3.8570181594886344,0.8825045078955802,High Value Active Customers
7928.644816970667,68,373.8286191519333,3,2,0,2.594261061149101,0.7508638857839512,High Value Active Customers
9675.666141341164,92,494.11442026620176,8,0,0,3.9872732599765346,0.5170480100801816,High Value Active Customers
655.3598645060212,4,20.587735546198157,124,0,3,-1.178953565891086,-1.2554427047206342,Low Value Inactive Customers
15979.909127171077,62,469.8573320894384,6,1,0,3.786736645808562,0.8433456667364676,High Value Active Customers
1873.0155514602568,13,97.91832294436,25,3,1,-0.5058948485184243,-0.13120212315932286,Regular Engaged Customers
9811.700974576035,52,394.9620824375276,3,2,0,2.5484224468619963,0.7332412952975013,High Value Active Customers
17431.06263727894,97,390.4483376287392,7,1,0,4.287541740928456,1.023940727985631,High Value Active Customers
1750.2818801915676,7,63.5159280813518,248,5,2,-1.9247653799753257,1.5273620372536336,At Risk Customers
2557.4595126044187,16,53.44945027194367,107,6,2,-1.259840848887179,1.4138329705807837,At Risk Customers
1473.5123474471882,7,85.47719188063519,202,3,2,-1.4322523887625378,0.5413687058460194,At Risk Customers
9272.607415662014,37,101.03800975345862,6,1,1,1.0343660660003111,-0.5314753452899719,Regular Engaged Customers
6830.573522671682,95,450.6645943703171,1,2,0,3.3690308066938908,1.124754107968268,High Value Active Customers
903.2709609593614,7,50.44151161003132,168,0,3,-1.1426781146184886,-0.9552088476232375,Low Value Inactive Customers
1881.9448362807016,28,68.45851295370329,22,3,1,-0.3180076520544516,-0.08167767445624237,Regular Engaged Customers
7995.106732375396,54,203.97994514170503,2,2,0,1.590884880838288,0.21462108643503455,High Value Active Customers
18160.090300714717,54,251.50905038051573,6,1,0,2.898825770394141,0.33037217592073637,High Value Active Customers
2212.8357746862102,17,119.34183047833996,298,2,2,-1.2789446155733248,0.7455781534397646,At Risk Customers
14502.94566141342,66,446.8859924298893,9,2,0,3.4910407921545876,1.1926247257544949,High Value Active Customers
901.232247716022,9,22.498303744762858,76,1,3,-0.9725546764187959,-0.9921686912231991,Low Value Inactive Customers
6262.0994749257325,36,107.29699257134442,6,1,1,0.7452751993421326,-0.6429576628335962,Regular Engaged Customers
2553.470907251736,8,62.27765831420419,201,1,3,-1.1621018301982537,-0.29554449045240044,Low Value Inactive Customers
2754.435071365572,8,95.64997218832464,176,2,3,-1.0177482456771227,0.0977254523914016,Low Value Inactive Customers
1098.347665835206,15,128.79019882922648,6,0,1,0.027541493045647902,-1.3935050502517428,Regular Engaged Customers
701.0242149037658,9,22.507584864874637,142,1,3,-1.2579442845890505,-0.7122699611871544,Low Value Inactive Customers
776.0796585277567,15,93.13613704574286,111,6,2,-1.3001177706790117,1.4485344887206297,At Risk Customers
369.9272003562862,6,20.005387720179414,96,1,3,-1.1764431801131623,-0.9584490779852688,Low Value Inactive Customers
2852.802031334184,9,49.85860605730599,103,6,2,-1.3710757133557696,1.3370370443327868,At Risk Customers
1105.055199952193,16,104.00587456614944,221,5,2,-1.523791853379754,1.5622000137179088,At Risk Customers
1146.7791053886024,7,59.70288150484252,252,4,2,-1.8967160575467625,1.0981667357313256,At Risk Customers
106.8976293843028,5,45.79330416089255,53,1,3,-0.9381278400808145,-1.102816379153757,Low Value Inactive Customers
14467.079389958944,74,247.6921926039585,14,2,0,2.769766124730695,0.8033038306417472,High Value Active Customers
533.8369523008743,7,47.11252801240177,132,1,3,-1.1683087922929547,-0.7207850901325619,Low Value Inactive Customers
129.8704191061836,5,31.982627118154955,33,1,3,-0.9148716399338871,-1.2224394416274516,Low Value Inactive Customers
687.0018335909252,3,37.309165440788185,69,1,3,-1.0223529139550434,-1.048652606092789,Low Value Inactive Customers
763.363711203333,10,98.3571015865331,234,5,2,-1.7548425621296322,1.5385272743763725,At Risk Customers
487.3846692888912,9,20.17453078601236,151,1,3,-1.3252409868020363,-0.6870220433169882,Low Value Inactive Customers
1583.956981581536,18,96.21121646865832,241,5,2,-1.5505877299745725,1.6670726986769937,At Risk Customers
4509.843450521521,29,105.66370579367172,22,3,1,0.12082703398914857,0.11976628075757277,Regular Engaged Customers
315.8867014803502,8,47.07285195429583,32,0,3,-0.6472098625671999,-1.5702581496021075,Low Value Inactive Customers
4303.26700225905,16,111.71557833956469,23,3,1,-0.13908237771132842,0.015072986839854955,Regular Engaged Customers
256.3854338221694,6,28.428198554688127,115,0,3,-1.1078829036299753,-1.2735647223456095,Low Value Inactive Customers
1046.4821596324025,25,51.76878096132573,9,2,1,-0.36020001266150525,-0.6518043901655974,Regular Engaged Customers
2899.6570067836383,15,100.13409376183354,309,6,2,-1.8584434978501274,2.411562650250204,At Risk Customers
3400.082192477215,18,106.44410906788823,26,3,1,-0.2224151152547888,-0.0021036023583846566,Regular Engaged Customers
17946.551388133903,41,487.1895061759293,11,2,0,3.492039057746202,1.2109874674922945,High Value Active Customers
1586.0082975165244,9,95.25438169184054,194,3,2,-1.3065806041097465,0.5522776465788407,At Risk Customers
1860.634915284244,17,44.41780165944228,316,1,3,-1.5890915754530865,0.21557766287886151,Low Value Inactive Customers
885.4784556095152,4,40.80679569243004,150,1,3,-1.2937832081358485,-0.6704676809167405,Low Value Inactive Customers
2670.3231031397136,19,102.30847245817849,17,2,1,-0.13569543603565903,-0.4847915553813636,Regular Engaged Customers
4756.270794051585,27,114.25759689471896,24,0,1,0.49354147723458436,-1.1004159089329977,Regular Engaged Customers
2646.9106983736806,10,109.5684865979822,286,6,2,-1.8506518518849622,2.2797391722395695,At Risk Customers
4044.095963771996,24,63.91980246175298,26,1,1,0.018192828512602857,-0.8538947809130883,Regular Engaged Customers
1973.634973711743,17,118.0949579990467,264,2,2,-1.1709328244612882,0.5850053591642033,At Risk Customers
2647.0419279203866,9,80.81187043650587,252,3,2,-1.4980696218871117,0.8117273237345464,At Risk Customers
1839.1414983689465,6,49.87206521644772,301,3,2,-1.968539075453521,0.8923790038915611,At Risk Customers
353.3690785734369,5,42.100038696315565,130,1,3,-1.2398589168467016,-0.7664412221824111,Low Value Inactive Customers
678.5937190528368,3,52.32940840036888,48,0,3,-0.7539592295600871,-1.5180979437144533,Low Value Inactive Customers
981.194444213639,3,46.3416206268022,99,1,3,-1.0752925259452248,-0.8845724237263604,Low Value Inactive Customers
1756.5781065753265,18,78.27968930047695,183,6,2,-1.4972951312552274,1.791537825669862,At Risk Customers
9563.633644393069,31,123.14555910308296,3,1,1,1.0495831528025406,-0.5331551239062423,Regular Engaged Customers
358.424162276118,6,41.720983358306526,80,1,3,-1.0195433923986799,-0.976224834897591,Low Value Inactive Customers
1635.863557669138,16,68.29573492645872,145,7,2,-1.5593654547416713,1.9931202660008982,At Risk Customers
3751.542889203253,20,132.18064439010868,13,1,1,0.25551011343015273,-0.7927879099072379,Regular Engaged Customers
2331.833686965413,8,71.6769270998084,232,7,2,-1.987702569593444,2.336608854127311,At Risk Customers
660.0158665215523,7,61.709277083120845,119,5,2,-1.5203122509532632,0.9180453590779392,At Risk Customers
7412.12077126248,95,296.29951170351376,10,0,0,2.9643941999820873,-0.013571745479769822,High Value Active Customers
475.98488134758975,2,59.22957374333718,167,1,3,-1.3633312012726841,-0.5856825592722236,Low Value Inactive Customers
13200.654190149196,51,399.8313199904288,7,2,0,2.866322953670233,0.8860367031113339,High Value Active Customers
2068.113080677685,25,94.27169667795272,5,2,1,-0.06045240025253294,-0.526699033040903,Regular Engaged Customers
614.8437790323708,3,34.71143951024612,96,0,3,-1.0294412686697978,-1.353880124892913,Low Value Inactive Customers
6618.371404899567,98,464.1885113613092,11,0,0,3.6664213178439558,0.3917035238047054,High Value Active Customers
2252.848986043684,16,53.71473413684342,299,7,2,-2.1816461204157327,2.6533531161851154,At Risk Customers
3620.967922556087,13,126.6656135200406,26,4,1,-0.33409258275631953,0.42472276153039024,Regular Engaged Customers
979.1202956595934,3,45.61904168703376,68,0,3,-0.8338718724129291,-1.435363964623798,Low Value Inactive Customers
2535.3142139779047,18,83.77900163365145,271,4,2,-1.511532961964444,1.3911984374450428,At Risk Customers
2266.574674696774,15,117.93981233158048,266,1,3,-1.0711954571586515,0.1731871223223376,Low Value Inactive Customers
3467.7076735029686,13,95.68586448803686,10,3,1,-0.2983571911979608,-0.1396316517333289,Regular Engaged Customers
1712.7366499488503,19,114.2706804509046,228,4,2,-1.2676912806429859,1.254091764088187,At Risk Customers
4186.149163904705,27,116.63068858350395,22,3,1,0.09602500451869317,0.11580243065296046,Regular Engaged Customers
788.4866054472934,19,113.961797498552,192,2,3,-0.9750897918824869,0.23261676022249714,Low Value Inactive Customers
1598.0265031242934,9,117.61882755319014,306,7,2,-2.1396347722503983,2.7502890899776196,At Risk Customers
740.8126182977027,7,58.29792076152385,107,0,3,-0.8791666155068433,-1.2085034183661894,Low Value Inactive Customers
9070.23547660844,34,334.05981293018874,14,1,0,1.9263344117808474,0.031315024382752944,High Value Active Customers
4083.687378576208,15,81.37276911940961,16,1,1,-0.04356915497141971,-0.9338281636636439,Regular Engaged Customers
764.764511009394,15,43.38738230179071,336,3,2,-2.0618826061503377,1.0673115559110842,At Risk Customers
297.161928191672,6,35.80523630446013,56,0,3,-0.8345121072129044,-1.5113524248922583,Low Value Inactive Customers
639.0806573594895,4,56.39772575417568,138,1,3,-1.2024811404804934,-0.694775015494542,Low Value Inactive Customers
5678.409333658071,37,313.73851001178525,13,0,0,1.6896385588559713,-0.5418660586451074,High Value Active Customers
1025.5434868673344,17,118.01319311034514,12,3,1,-0.36972764466585156,-0.13693156534729764,Regular Engaged Customers
499.042012941269,4,58.03090830925352,85,0,3,-0.875885325272853,-1.3411750312567188,Low Value Inactive Customers
2607.723654436969,26,134.7167361372574,11,3,1,0.042985382721133086,0.04090868720304117,Regular Engaged Customers
18458.2363692999,71,103.01374525362988,11,0,0,2.7299944416911055,-0.25731873086424095,High Value Active Customers
5953.375254290355,30,335.98235885505443,6,0,0,1.699842454652872,-0.5701724582115555,High Value Active Customers
3606.66730150354,29,52.28938249761202,17,0,1,0.18185436106856745,-1.3076810862132886,Regular Engaged Customers
1469.232755849578,26,97.82340230480722,25,1,1,-0.04449833474771052,-0.859297968636789,Regular Engaged Customers
14349.471902413368,30,135.36328934625865,10,1,0,1.5243987714254807,-0.2949302099859597,High Value Active Customers
2184.113543687269,9,62.35327073408576,109,4,2,-1.1672737316915458,0.5395448817796844,At Risk Customers
717.6944770174877,2,39.50511238668844,93,0,3,-1.0067156569250457,-1.3602559457788352,Low Value Inactive Customers
236.8938549000456,4,31.431342221034807,57,0,3,-0.9035729640549509,-1.5376901983918443,Low Value Inactive Customers
4799.844735800902,15,69.4558323185301,25,0,1,0.05914218553858952,-1.3091961381776591,Regular Engaged Customers
18388.384977349662,45,379.0670294787727,14,1,0,3.257752924541966,0.6020689084822843,High Value Active Customers
8739.383437233124,68,436.83656600748384,11,1,0,3.0332658330957756,0.555699368643982,High Value Active Customers
4081.629671231173,23,65.93040206189804,21,1,1,0.030553907181910492,-0.8782607521210519,Regular Engaged Customers
1269.4024058750867,20,97.48865435062186,22,3,1,-0.41410926581664154,-0.10667781365106084,Regular Engaged Customers
1329.5241824633708,26,144.2387019102233,24,0,1,0.2657889636340808,-1.1709076774497635,Regular Engaged Customers
4480.39549560372,11,94.44194527512016,10,1,1,-0.004588476796270821,-0.9484894709196834,Regular Engaged Customers
742.6293800201707,5,47.10169069835813,115,1,3,-1.119635974748071,-0.804536027521533,Low Value Inactive Customers
367.5140269377555,9,32.70347181044467,100,0,3,-0.9577485978468182,-1.2976134667351755,Low Value Inactive Customers
4936.33387679718,15,64.89918559701947,27,4,1,-0.43480727221553017,0.3491893044676375,Regular Engaged Customers
18870.404274178443,41,325.7834170090565,11,0,0,3.126939864209787,0.029815577092012636,High Value Active Customers
2370.889634164349,17,72.22206665863199,147,4,2,-1.098356292474219,0.8074467317119624,At Risk Customers
1168.5050696438534,12,48.80506273608922,208,2,3,-1.4239149428921225,0.09769741509763488,Low Value Inactive Customers
315.5591529185843,5,32.65080598917227,47,0,3,-0.8301904831087582,-1.566371270736282,Low Value Inactive Customers
186.88102317589676,4,39.86781691271786,39,1,3,-0.9195644786330223,-1.1839123542015257,Low Value Inactive Customers
18308.1911386449,90,422.0178670077448,8,2,0,4.245009276980884,1.490394219045781,High Value Active Customers
6405.121517421387,48,382.8920382577778,12,0,0,2.2846016752393257,-0.2530776576601058,High Value Active Customers
2892.8396267662283,19,145.73228878945872,18,1,1,0.18925177643366392,-0.7807425577425492,Regular Engaged Customers
2707.4845620744327,18,44.84839261719279,341,6,2,-2.184111843598346,2.4367587316602473,At Risk Customers
16197.37107677036,74,487.1976266016937,9,2,0,3.9923979271473895,1.4273100793967328,High Value Active Customers
2676.3174156734603,15,115.88023545745558,134,3,1,-0.7481333617873579,0.43649260933092476,Regular Engaged Customers
15082.03321108818,93,159.09563676249067,5,0,0,3.1068207784158264,-0.08448690220883927,High Value Active Customers
878.1072485704029,2,32.85982804991528,125,1,3,-1.2683573224115323,-0.8167004300082585,Low Value Inactive Customers
1643.0395841932327,12,56.99316057094342,15,3,1,-0.6847761820468253,-0.29146722052163226,Regular Engaged Customers
16922.169553124724,42,281.70718888763986,7,1,0,2.661744031400739,0.25253602545274073,High Value Active Customers
1116.9891321382363,11,84.3560474775704,19,0,3,-0.2950187515410102,-1.4789336763644991,Low Value Inactive Customers
11602.28740609402,44,133.09936801412246,1,1,0,1.562611926079114,-0.32255645332428723,High Value Active Customers
2078.5473030459407,7,115.5732585736876,353,4,2,-1.9709625291459894,1.709737643235687,At Risk Customers
9382.169728028271,68,255.30735359594888,9,0,0,2.4419296293570882,-0.2799230887308216,High Value Active Customers
1892.19610793024,16,88.02251684224296,326,3,2,-1.6982564882034925,1.184436670416161,At Risk Customers
3327.8856076575958,23,143.64491738836605,28,3,1,0.023431143089522433,0.13804865696108357,Regular Engaged Customers
671.2041459285473,4,50.58111178618871,40,0,3,-0.7098819610280492,-1.548589177802204,Low Value Inactive Customers
12661.209538663486,80,239.0476857930734,12,2,0,2.683800870106462,0.7564620281691881,High Value Active Customers
18306.29636397676,38,122.26139574279014,9,1,0,2.021940628641779,-0.10508985080903101,High Value Active Customers
1132.7538479490215,12,91.12257271319366,165,1,3,-0.9519594355496342,-0.4028239867814363,Low Value Inactive Customers
17231.92142682251,92,207.46899281012293,1,0,0,3.522656830458272,0.09000904699045052,High Value Active Customers
524.0511090395332,4,48.90827830792914,90,0,3,-0.9328830884715521,-1.3404230876120091,Low Value Inactive Customers
